ticker,company,marketCap,marketCapGroup,sector
WEGRY,Weir Group,4664376900,Medium,industrialgoods
CPRI,Capri Holdings,4664292600,Medium,services
CRUS,Cirrus Logic,4663572200,Medium,consumergoods
CIT,CIT Group,4661018200,Medium,financial
PANDY,Pandora,4660342700,Medium,consumergoods
GLOB,Globant SA,4659984000,Medium,technology
DOOO,BRP,4656657000,Medium,consumergoods
MAURF,Marui Group Co,4656416500,Medium,industrialgoods
TCMFF,Telecom Argentina SA,4655223000,Medium,services
ISFFF,ISS,4652007000,Medium,services
PRSP,Perspecta,4651002500,Medium,technology
JIAXF,Jiangxi Copper Company,4640058200,Medium,basicmaterials
PNFP,Pinnacle Financial Partners,4634370000,Medium,financial
EQM,EQT Midstream,4630579800,Medium,basicmaterials
FCN,FTI Consulting,4629741900,Medium,services
DAR,Darling Ingredients,4624835800,Medium,consumergoods
ASH,Ashland,4620342400,Medium,consumergoods
NVST,Envista Holdings,4616744100,Medium,healthcare
GPK,Graphic Packaging,4614927300,Medium,consumergoods
MAKSY,Marks & Spencer,4607843000,Medium,services
PAAS,Pan American Silver,4607227800,Medium,basicmaterials
FLO,Flowers Foods,4604659800,Medium,consumergoods
PCCWY,PCCW,4597045600,Medium,technology
CVNA,Carvana Co,4593029100,Medium,services
FIVN,Five9,4591308400,Medium,technology
YUEIF,Yue Yuen Industrial (Holdings),4588756500,Medium,consumergoods
MEPDF,Medipal Holdings,4585613800,Medium,services
THO,Thor Industries,4583725000,Medium,consumergoods
SF,Stifel Financial,4568066900,Medium,financial
HP,Helmerich & Payne,4567198700,Medium,basicmaterials
RBA,Ritchie Bros,4559068800,Medium,services
CIOXY,Cielo SA,4557369600,Medium,services
OCFT,OneConnect Financial Technology,4545470600,Medium,financial
SEB,Seaboard,4543500000,Medium,consumergoods
CHLLF,China Literature,4534342400,Medium,services
YMDAF,Yamada Denki Co,4534338100,Medium,industrialgoods
SLAB,Silicon Laboratories,4530316700,Medium,consumergoods
VEON,VEON,4530246700,Medium,technology
SAM,Boston Beer,4526829800,Medium,consumergoods
GNENF,Ganfeng Lithium Co,4524100000,Medium,industrialgoods
SLM,SLM,4518403000,Medium,financial
ENPH,Enphase Energy,4516043400,Medium,consumergoods
COR,Coresite Realty,4504350200,Medium,financial
ICTEF,International Container Terminal Services,4501462500,Medium,utilities
ARD,Ardagh Group SA,4497797600,Medium,consumergoods
SZIHF,Shenzhen International Holdings,4496627200,Medium,utilities
UNEGF,United Energy Group,4493520900,Medium,unknownsector
WYND,Wyndham Destinations,4490755000,Medium,services
HLFBF,Hong Leong Financial Group Bhd,4489728000,Medium,financial
LFUS,Littelfuse,4479679800,Medium,industrialgoods
CCMP,Cabot Microelectronics,4477936300,Medium,consumergoods
GWWTF,Growthpoint Properties,4473143900,Medium,financial
UPCHY,Uni-President China Holdings,4470506600,Medium,unknownsector
LSTR,Landstar System,4463659900,Medium,industrialgoods
MRCY,Mercury Systems,4460731800,Medium,consumergoods
CBPO,China Biologic,4459852000,Medium,healthcare
ARWR,Arrowhead Research,4458571800,Medium,healthcare
REECF,Reece,4458542800,Medium,services
MTZ,MasTec,4449392300,Medium,basicmaterials
OROVF,Orient Overseas (International),4449388200,Medium,utilities
LAZ,Lazard,4447012500,Medium,financial
RYKKF,Ryohin Keikaku Co,4443517000,Medium,industrialgoods
OUT,Outfront Media,4440663500,Medium,financial
CBCFF,CALBEE,4438043200,Medium,consumergoods
NCR,NCR,4436652000,Medium,consumergoods
TNDM,Tandem Diabetes Care,4436111500,Medium,healthcare
SAUNF,AusNet Services,4428454100,Medium,utilities
UOLGF,UOL Group,4427378500,Medium,financial
AGO,Assured Guaranty,4418511100,Medium,financial
GNGBY,Getinge AB,4415891000,Medium,healthcare
SZKBF,Shizuoka Bank,4412740200,Medium,financial
CPA,Copa Holdings,4392819700,Medium,services
SRGHY,Shoprite Holdings,4391535300,Medium,consumergoods
ATGFF,AltaGas,4390288300,Medium,basicmaterials
TXRH,Texas Roadhouse,4388037000,Medium,services
DCP,Dcp Midstream Partners,4381179900,Medium,basicmaterials
ELSSF,Elis SA,4381034000,Medium,services
GNNSF,Genscript Biotech,4380889300,Medium,healthcare
BCO,Brink's Company,4376687200,Medium,services
NPIFF,Northland Power,4376556800,Medium,utilities
ARES,Ares Management,4372970100,Medium,financial
CYAGF,CyberAgent,4369252100,Medium,services
TX,Ternium SA,4365889900,Medium,basicmaterials
BHF,Brighthouse Financial,4361976600,Medium,financial
CICOF,COSCO SHIPPING Holdings Co,4361930100,Medium,utilities
PNM,Pnm Resources,4358512800,Medium,utilities
HRB,H&R Block,4346176000,Medium,services
PITPF,PT Indocement Tunggal Prakarsa Tbk,4343851400,Medium,basicmaterials
NPSKY,NSK,4343099800,Medium,industrialgoods
ROLL,RBC Bearings,4342971600,Medium,industrialgoods
BCAUF,Brilliance China Automotive Holdings,4338932200,Medium,services
CFX,Colfax,4338167900,Medium,industrialgoods
CWK,Cushman & Wakefield,4332990900,Medium,financial
HRENF,Huaneng Renewables,4332265000,Medium,utilities
CCOHF,China State Construction International Holdings,4332179300,Medium,industrialgoods
HSYDF,Harmonic Drive Systems,4331844000,Medium,basicmaterials
VLPNY,voestalpine AG,4329119700,Medium,unknownsector
SBRA,Sabra Healthcare REIT,4327560600,Medium,financial
GPAGF,Gruma SAB de CV,4324309500,Medium,consumergoods
SR,Spire,4322849600,Medium,utilities
CGEAF,Cogeco Communications,4311988400,Medium,unknownsector
TSUKF,Toyo Suisan Kaisha,4309801600,Medium,consumergoods
CTXAF,Caltex Australia,4307445800,Medium,unknownsector
ALE,Allete,4303944400,Medium,utilities
KEX,Kirby,4303595100,Medium,services
KURRF,Kuraray Co,4296487500,Medium,industrialgoods
PACW,Pacwest Bancorp,4294783600,Medium,financial
GBT,Global Blood Therapeutics,4292663400,Medium,healthcare
QTWO,Q2 Holdings,4289228200,Medium,technology
ANGI,ANGI Homeservices,4288884000,Medium,technology
WBS,Webster Financial,4280175800,Medium,financial
PHI,PLDT,4280069400,Medium,technology
NVRO,Nevro Crop,4279841000,Medium,healthcare
JBFCF,Jollibee Foods,4278690000,Medium,services
SID,Companhia Siderúrgica Nacional,4278341000,Medium,basicmaterials
CAHPF,Evolution Mining,4277843200,Medium,basicmaterials
STAEF,Stanley Electric Co,4275303600,Medium,basicmaterials
XEC,Cimarex Energy,4275001900,Medium,basicmaterials
ESGR,Enstar Group,4269537300,Medium,financial
NVT,nVent Electric,4265963000,Medium,technology
BBIO,BridgeBio Pharma,4263337500,Medium,healthcare
CHFFF,China Everbright,4263228100,Medium,basicmaterials
RLI,RLI,4260311600,Medium,financial
ELEEF,Element Financial,4252383400,Medium,financial
BTG,B2Gold,4246605000,Medium,basicmaterials
SNCAF,SNC-Lavalin Group,4244509500,Medium,basicmaterials
ORA,Ormat Technologies,4242700800,Medium,utilities
JTEKF,JTEKT,4242526500,Medium,basicmaterials
UTHR,United Therapeutics,4241098600,Medium,healthcare
GMALF,Genting Malaysia Bhd,4240170000,Medium,services
LAUR,Laureate Education,4235334000,Medium,services
XJNGF,Xinjiang Goldwind Science & Technology Co,4225060000,Medium,basicmaterials
LANC,Lancaster Colony,4224719300,Medium,consumergoods
ADZZF,Advance Residence Investment,4224250000,Medium,financial
ZHAOF,Zhaojin Mining Industry Co,4219117000,Medium,basicmaterials
IPOAF,Industrias Penoles SAB de CV,4213245600,Medium,basicmaterials
TKR,Timken Company,4209858400,Medium,industrialgoods
EVTCY,Evotec AG,4208544300,Medium,healthcare
SWX,Southwest Gas,4206748300,Medium,utilities
GRA,WR Grace,4204368000,Medium,consumergoods
PSN,Parsons,4202753100,Medium,industrialgoods
FL,Foot Locker,4198284800,Medium,services
DUFRY,Dufry AG,4194388200,Medium,services
OLMIF,Olam International,4190010800,Medium,consumergoods
NGKIF,NGK Insulators,4187920000,Medium,basicmaterials
PGENY,Pigeon,4185647200,Medium,unknownsector
ENV,Envestnet,4178425000,Medium,services
TWO,Two Harbors,4175370000,Medium,financial
ZHUZF,Zhuzhou CRRC Times Electric Co,4172954000,Medium,basicmaterials
MITUF,Mitsui Chemicals,4170424300,Medium,industrialgoods
AJRD,Aerojet Rocketdyne Holdings,4162019900,Medium,consumergoods
TERP,TerraForm Power,4161716500,Medium,utilities
KWGPF,KWG Group Holdings,4161542500,Medium,financial
NEWR,New Relic,4160356000,Medium,technology
NOMD,Nomad Foods,4158610600,Medium,consumergoods
SITE,SiteOne Landscape Supply,4156833900,Medium,services
LOGM,LogMeIn,4153104200,Medium,technology
YY,YY,4144013800,Medium,technology
TREE,Lendingtree,4138881600,Medium,financial
TME,Tencent Music Entertainment Group,4129741800,Medium,technology
AFLYY,Air France KLM,4129534100,Medium,services
VVV,Valvoline,4128742300,Medium,consumergoods
NMTT,Nimtech,4125000000,Medium,industrialgoods
KSFTF,Kingsoft,4123991200,Medium,technology
SDGCF,Sundrug Co,4123063000,Medium,industrialgoods
KURRY,Kuraray Co,4117753600,Medium,consumergoods
RXN,Rexnord,4113489900,Medium,industrialgoods
TNET,TriNet Group,4110782400,Medium,technology
ACIW,ACI Worldwide,4108388500,Medium,technology
EPWDF,Electric Power Development Co,4103958600,Medium,utilities
UNPSF,Uni-President China Holdings,4103363500,Medium,consumergoods
SAPMY,Saipem SpA,4101911100,Medium,basicmaterials
IBKR,Interactive Brokers,4095332000,Medium,financial
IMMU,Immunomedics,4093085800,Medium,healthcare
SWCH,Switch,4088078400,Medium,technology
STL,Sterling Bancorp,4076265700,Medium,financial
AWCMY,Alumina,4073892500,Medium,basicmaterials
BCHEY,Beach Energy,4073544500,Medium,basicmaterials
JPRRF,Japan Prime Realty Investment,4072339100,Medium,financial
RH,RH,4066497800,Medium,consumergoods
KBR,KBR,4065774700,Medium,basicmaterials
VSAT,ViaSat,4064636200,Medium,consumergoods
NGKSF,NGK SPARK PLUG CO,4056013300,Medium,basicmaterials
SRHGF,Shoprite Holdings,4055350200,Medium,industrialgoods
AMLTF,AMP,4050057400,Medium,financial
LUNMF,Lundin Mining,4046143300,Medium,basicmaterials
AMG,Affiliated Managers,4043769500,Medium,financial
NUVA,NuVasive,4036255700,Medium,healthcare
SIGI,Selective Insurance Group,4031019700,Medium,financial
BLHWF,BELIMO Holding AG,4027876600,Medium,basicmaterials
GBCI,Glacier Bancorp,4026612700,Medium,financial
BOALY,Boral,4024015900,Medium,unknownsector
VTSYF,Vitasoy International Holdings,4021088400,Medium,consumergoods
ENBL,Enable Midstream,4016462200,Medium,basicmaterials
EQC,Equity Commonwealth,4012518800,Medium,financial
RGEDF,Chemical Works of Gedeon Richter,4011825900,Medium,healthcare
SNDR,Schneider National,4008180300,Medium,services
GOFPY,Greek Organization of Football Prognostics SA,3997418800,Medium,services
TGE,Tallgrass Energy GP,3996093100,Medium,utilities
FGEN,FibroGen,3995177500,Medium,healthcare
CARG,CarGurus,3993220800,Medium,services
NJR,New Jersey Resources,3988188600,Medium,utilities
BOALF,Boral,3985922000,Medium,basicmaterials
MOR,Morphosys Ag,3980023900,Medium,healthcare
HOFJF,House Foods Group,3979625000,Medium,consumergoods
ICUI,ICU Medical,3978725600,Medium,healthcare
RINIF,Rinnai,3978298100,Medium,services
SZHFF,Sojitz,3972774000,Medium,services
FSV,FirstService,3970857800,Medium,financial
BEPTF,Beach Energy,3968609400,Medium,unknownsector
CIM,Chimera Investment,3967770800,Medium,financial
HYSNF,Hysan Development Co,3966516000,Medium,financial
RELOF,Relo Group,3963960000,Medium,financial
THYCF,Taiheiyo Cement,3947959800,Medium,basicmaterials
VRNT,Verint Systems,3947293700,Medium,technology
DSGX,Descartes,3945045800,Medium,technology
TRIP,TripAdvisor,3939217900,Medium,services
CIFAF,CI Financial,3926459400,Medium,financial
MGP,MGM Growth Properties,3924155900,Medium,financial
YSHLF,Yangzijiang Shipbuilding (Holdings),3920770000,Medium,basicmaterials
MSM,MSC Industrial,3917904500,Medium,services
SURVF,Suntec Real Estate Investment,3907484600,Medium,financial
BLKB,Blackbaud,3900941700,Medium,technology
AN,AutoNation,3894103800,Medium,services
FHB,First Hawaiian,3893942200,Medium,financial
TRNO,Terreno Realty,3893339100,Medium,financial
FNB,F.N.B.,3890429600,Medium,financial
SHTDY,Sinopharm Group Co,3886138200,Medium,services
MCOIF,Multichoice Group,3884200300,Medium,services
NWE,Northwestern,3882401100,Medium,utilities
SPASF,SATS,3880119300,Medium,utilities
AIRYY,Air China,3878278000,Medium,services
NKTR,Nektar Therapeutics,3877320900,Medium,healthcare
PAG,Penske Automotive Group,3874638600,Medium,services
MRTX,Mirati Therapeutics,3866881500,Medium,healthcare
BYRSF,PT Bayan Resources Tbk,3866662800,Medium,unknownsector
PYOIF,Promotora y Operadora de Infraestructura SA,3863712300,Medium,industrialgoods
RYN,Rayonier,3861853500,Medium,financial
SPCE,Virgin Galactic Holdings,3859259700,Medium,financial
KGDEF,Kingdee International Software Group Co,3856320000,Medium,technology
MIC,Macquarie Infrastructure Company,3854476000,Medium,financial
IBKC,Iberiabank,3854168600,Medium,financial
SATS,Echostar,3853710600,Medium,consumergoods
WMGI,Wright Medical Group,3845100300,Medium,healthcare
CNWGY,Cineworld Group,3841462800,Medium,consumergoods
EXPO,Exponent,3835346000,Medium,basicmaterials
TYOYY,Taiyo Yuden,3834383600,Medium,consumergoods
SSD,Simpson Manufacturing Co,3833842200,Medium,industrialgoods
DKS,Dick's Sporting Goods,3832747700,Medium,services
WRI,Weingarten,3829308500,Medium,financial
YZCHF,Yanzhou Coal Mining Co,3822534000,Medium,unknownsector
UMPQ,Umpqua Holdings,3816568600,Medium,financial
YPF,YPF Sociedad Anonima,3814631700,Medium,basicmaterials
BLD,TopBuild,3802176000,Medium,industrialgoods
AWTRF,Air Water,3797011700,Medium,industrialgoods
FHI,Federated Hermes,3787655500,Medium,financial
TMPPF,Times China Holdings,3786549000,Medium,financial
CLGX,Corelogic,3781923600,Medium,technology
UNVR,Univar,3777020800,Medium,services
SMEBF,Sime Darby Bhd,3774804700,Medium,services
CDGLF,Comfortdelgro,3769118400,Medium,utilities
WTFC,Wintrust Financial,3764783900,Medium,financial
ALFFF,Alfa SAB de CV,3761280000,Medium,basicmaterials
QUILF,Quilter,3752012500,Medium,financial
BRMSY,BR Malls Participacoes SA,3751901800,Medium,financial
SQM,Sociedad Quimica Y Minera SA,3749743600,Medium,consumergoods
TGNA,TEGNA,3745932100,Medium,services
NFG,National Fuel Gas Company,3744628900,Medium,basicmaterials
NEP,Nextera Energy Partners,3738085000,Medium,utilities
UNF,UniFirst,3733517300,Medium,services
BILL,Bill.com Holdings,3732306600,Medium,technology
NHI,National Health Investors,3730927600,Medium,financial
SULZF,Sulzer AG,3729175800,Medium,basicmaterials
IPHI,Inphi,3727291900,Medium,consumergoods
AUY,Yamana Gold,3725705200,Medium,basicmaterials
PENN,Penn National Gaming,3723125600,Medium,services
WWE,World Wrestling,3720412200,Medium,services
KWHIF,Kawasaki Heavy Industries,3718421700,Medium,basicmaterials
TPGVF,Top Glove Bhd,3712014500,Medium,healthcare
LOPE,Grand Canyon Education,3711878200,Medium,services
AAN,Aaron's,3706790400,Medium,financial
HPIFF,Huadian Power International,3698613800,Medium,industrialgoods
ASGN,ASGN,3694416000,Medium,services
FNMA,Federal National Mortgage Association,3694307100,Medium,financial
NGKSY,NGK Spark Plug Co,3693648700,Medium,consumergoods
FTDR,frontdoor,3688766900,Medium,services
FSRPF,Frasers Property,3686331600,Medium,financial
ADPT,Adaptive Biotechnologies,3680744800,Medium,unknownsector
APPN,Appian,3679989900,Medium,technology
AVT,Avnet,3677429600,Medium,technology
CSOD,Cornerstone Ondemand,3677021500,Medium,technology
JBT,John Bean Technologies,3674322000,Medium,industrialgoods
CBRL,Cracker Barrel,3672999600,Medium,services
EXP,Eagle Materials,3671854200,Medium,basicmaterials
SVC,Service Properties,3671445200,Medium,financial
COHR,Coherent,3669475700,Medium,consumergoods
GTES,Gates Industrial,3667091500,Medium,industrialgoods
BOH,Bank Of Hawaii,3664861200,Medium,financial
NEOG,Neogen,3663941600,Medium,healthcare
NCTKF,Nabtesco,3661569500,Medium,basicmaterials
CNK,Cinemark Holdings,3653877300,Medium,services
LPX,Louisiana-Pacific,3651613800,Medium,basicmaterials
WTM,White Mountains Insurance Group,3650041800,Medium,financial
IRDM,Iridium Communications,3649657000,Medium,technology
WNS,WNS,3644574300,Medium,services
TGLVY,Top Glove Bhd,3641622800,Medium,healthcare
FCFS,FirstCash,3637104400,Medium,financial
EOCCY,Enel Generación Chile SA,3633379700,Medium,utilities
DOC,Physicians Realty,3632213200,Medium,financial
TRSBF,3SBio,3632157100,Medium,healthcare
FTCH,Farfetch,3628269700,Medium,technology
LMPMF,Lee & Man Paper Manufacturing,3624452300,Medium,industrialgoods
MIMTF,Mitsubishi Materials,3620656900,Medium,basicmaterials
BJCHF,Beijing Capital International Airport Co,3618458600,Medium,utilities
VLY,Valley National Bancorp,3616630900,Medium,financial
SKLYF,Skylark Holdings Co,3614286600,Medium,services
APNHF,Aspen Pharmacare Holdings,3609943900,Medium,healthcare
APELF,Alps Alpine Co,3608436600,Medium,technology
NSP,Insperity,3607819600,Medium,services
BCPC,Balchem,3602284600,Medium,consumergoods
CMPNF,Champion Real Estate Investment,3601194800,Medium,financial
ALLK,Allakos,3600797300,Medium,healthcare
MDLA,Medallia,3594579300,Medium,technology
NAV,Navistar,3589060800,Medium,industrialgoods
GWPH,GW Pharma,3584576800,Medium,healthcare
SKLKF,Shinsei Bank,3583117600,Medium,financial
APNHY,Aspen Pharmacare,3574812600,Medium,healthcare
CNS,Cohen & Steers,3574311200,Medium,financial
EUTLF,Eutelsat Communications,3572710400,Medium,services
AUOTY,AU Optronics,3570596800,Medium,consumergoods
COENF,Contact Energy,3568847700,Medium,utilities
AXSM,Axsome Therapeutics,3552972200,Medium,healthcare
HLI,Houlihan Lokey,3550206900,Medium,financial
HNLGF,Hang Lung Group,3540212000,Medium,financial
BL,BlackLine,3527512600,Medium,technology
UBSI,United Bankshares,3525954900,Medium,financial
SGLJF,Strauss,3520289600,Medium,consumergoods
MFA,MFA Financial,3519288300,Medium,financial
CBU,Community Bank System,3516060100,Medium,financial
TRKNF,Turk Telekomunikasyo,3514000000,Medium,technology
HWC,Hancock Whitney,3512543800,Medium,financial
GWPRF,GW Pharmaceuticals,3509319500,Medium,healthcare
OZK,Bank OZK,3504377200,Medium,financial
GOOS,Canada Goose Holdings,3504350100,Medium,consumergoods
JGCCF,JGC,3502826200,Medium,industrialgoods
SHWDF,Showa Denko KK,3501000000,Medium,industrialgoods
OMCL,Omnicell,3496790400,Medium,technology
ALMFF,Altium,3495482500,Medium,technology
AKAAF,Aker ASA,3492119000,Medium,financial
SAGE,SAGE Therapeutics,3486315000,Medium,healthcare
CIG,Companhia Energetica Minas Gerais,3484690900,Medium,utilities
NIO,Nio,3482315300,Medium,consumergoods
ENR,Energizer Holdings,3481037000,Medium,industrialgoods
BYD,Boyd Gaming,3480576200,Medium,services
CVI,CVR Energy,3479377900,Medium,basicmaterials
STRA,Strategic Education,3478737500,Medium,services
FEYE,FireEye,3476557700,Medium,technology
QRTEA,Qurate Retail Group,3476355500,Medium,services
ZLAB,Zai Lab,3475447500,Medium,healthcare
RBC,Regal Beloit,3473126800,Medium,industrialgoods
QRTEB,Qurate Retail,3472197200,Medium,services
LM,Legg Mason,3472120000,Medium,financial
MYTEF,Telekom Malaysia Bhd,3464471600,Medium,services
AVX,AVX,3461517900,Medium,consumergoods
OLLI,Ollie's Bargain Outlet Holding,3461302900,Medium,services
